#Time(ms)	States	Instructions	GC Time	Speed(st/s)
314	50	18	40	0
531	100	37	32	230
616	150	55	29	588
707	200	62	36	549
783	250	79	43	657
843	300	109	35	833
905	350	138	30	806
971	400	146	35	757
1019	450	157	29	1041
1066	500	171	32	1063
1159	550	180	34	537
1219	600	194	33	833
1290	650	202	44	704
1352	700	207	43	806
1420	750	211	44	735
1495	800	214	47	666
1551	850	218	38	892
1599	900	221	33	1041
1659	950	225	36	833
1711	1000	229	38	961
1774	1050	232	44	793
1839	1100	234	39	769
1903	1150	238	50	781
1962	1200	239	46	847
2027	1250	241	37	769
2103	1300	246	55	657
2183	1350	248	53	625
2248	1400	254	54	769
2321	1450	256	53	684
2371	1500	258	39	1000
2427	1550	263	42	892
2486	1600	266	48	847
2539	1650	266	41	943
2595	1700	271	44	892
2655	1750	271	46	833
2715	1800	281	50	833
2767	1850	281	43	961
2823	1900	285	45	892
2883	1950	287	51	833
2943	2000	291	48	833
2999	2050	294	43	892
3051	2100	296	44	961
3111	2150	301	47	833
3169	2200	301	48	862
3226	2250	306	42	877
3307	2300	310	44	617
3371	2350	310	43	781
3435	2400	316	47	781
3490	2450	324	45	909
3543	2500	324	43	943
3628	2550	326	70	588
3711	2600	338	58	602
3769	2650	338	47	862
3831	2700	344	45	806
3911	2750	344	58	625
3983	2800	354	59	694
4070	2850	354	72	574
4139	2900	358	50	724
4199	2950	358	49	833
4271	3000	364	58	694
4331	3050	364	51	833
4391	3100	372	51	833
4451	3150	372	51	833
4559	3200	373	97	462
4631	3250	373	56	694
4715	3300	378	65	595
4781	3350	381	55	757
4848	3400	381	55	746
4913	3450	382	52	769
4979	3500	382	51	757
5067	3550	390	64	568
5137	3600	392	58	714
5203	3650	393	54	757
5271	3700	393	57	735
5339	3750	394	57	735
5411	3800	400	58	694
5491	3850	405	59	625
5558	3900	405	55	746
5639	3950	409	59	617
5728	4000	409	79	561
5807	4050	409	54	632
5883	4100	413	58	657
5955	4150	413	61	694
6071	4200	413	106	431
6159	4250	414	67	568
6227	4300	414	56	735
6303	4350	414	59	657
6384	4400	417	70	617
6461	4450	418	59	649
6531	4500	418	58	714
6604	4550	418	55	684
6691	4600	418	64	574
6763	4650	418	62	694
6847	4700	424	66	595
6953	4750	424	96	471
7030	4800	424	66	649
7118	4850	425	63	568
7189	4900	425	58	704
7261	4950	425	53	694
7339	5000	425	61	641
7413	5050	425	53	675
7499	5100	426	60	581
7579	5150	433	63	625
7679	5200	435	82	500
7755	5250	435	55	657
7847	5300	435	62	543
7927	5350	436	61	625
8011	5400	440	64	595
8107	5450	441	66	520
8211	5500	441	89	480
8286	5550	442	64	666
8378	5600	443	76	543
8471	5650	446	68	537
8551	5700	447	68	625
8638	5750	447	67	574
8719	5800	447	66	617
8815	5850	447	67	520
8895	5900	449	70	625
8979	5950	449	70	595
9067	6000	453	78	568
9163	6050	454	72	520
9255	6100	454	81	543
9355	6150	454	75	500
9447	6200	454	75	543
9535	6250	454	77	568
9615	6300	455	68	625
9749	6350	455	118	373
9915	6400	455	140	301
10044	6450	455	118	387
10167	6500	456	110	406
10250	6550	456	73	602
10337	6600	456	75	574
10441	6650	459	77	480
10514	6700	459	62	684
10588	6750	459	61	675
10670	6800	459	71	609
10752	6850	459	64	609
10829	6900	459	62	649
10931	6950	460	74	490
11043	7000	468	80	446
11139	7050	468	75	520
11255	7100	468	94	431
11343	7150	468	76	568
11459	7200	468	94	431
11595	7250	468	123	367
11735	7300	468	123	357
11879	7350	475	125	347
12015	7400	478	121	367
12099	7450	482	74	595
12194	7500	482	76	526
12278	7550	482	66	595
12395	7600	482	89	427
12483	7650	482	78	568
12622	7700	482	116	359
12701	7750	482	65	632
12815	7800	495	87	438
12903	7850	497	78	568
12987	7900	497	73	595
13083	7950	498	86	520
13187	8000	498	88	480
13287	8050	499	90	500
13379	8100	499	81	543
13475	8150	499	85	520
13583	8200	505	97	462
13727	8250	513	131	347
13875	8300	520	131	337
14018	8350	520	132	349
14151	8400	523	124	375
14243	8450	523	81	543
14331	8500	523	74	568
14423	8550	529	83	543
14531	8600	529	94	462
14627	8650	531	87	520
14774	8700	537	136	340
14863	8750	541	80	561
14955	8800	542	80	543
15041	8850	548	69	581
15122	8900	549	69	617
15231	8950	549	79	458
15327	9000	550	88	520
15431	9050	550	83	480
15545	9100	550	104	438
15635	9150	557	71	555
15730	9200	566	81	526
15809	9250	567	69	632
15894	9300	568	70	588
15974	9350	575	69	625
16085	9400	577	84	450
16170	9450	579	72	588
16271	9500	579	84	495
16367	9550	583	85	520
16467	9600	586	90	500
16575	9650	589	87	462
16721	9700	589	135	342
16804	9750	590	71	602
16898	9800	591	83	531
16981	9850	591	72	602
17087	9900	595	81	471
17187	9950	602	90	500
17299	10000	602	102	446
17395	10050	605	85	520
17551	10100	606	141	320
17691	10150	614	104	357
17806	10200	623	94	434
17903	10250	624	79	515
18035	10300	624	99	378
18151	10350	625	101	431
18279	10400	625	110	390
18395	10450	627	87	431
18525	10500	629	103	384
18619	10550	629	84	531
18749	10600	630	112	384
18840	10650	632	79	549
18928	10700	636	75	568
19029	10750	643	78	495
19138	10800	643	92	458
19229	10850	648	76	549
19318	10900	649	75	561
19408	10950	649	76	555
19513	11000	650	90	476
19597	11050	650	76	595
19687	11100	651	78	555
19775	11150	656	78	568
19894	11200	659	99	420
19995	11250	663	88	495
20091	11300	663	87	520
20199	11350	663	98	462
20343	11400	670	131	347
20463	11450	671	95	416
20559	11500	671	86	520
20672	11550	671	93	442
20775	11600	672	91	485
20863	11650	674	78	568
20983	11700	674	92	416
21079	11750	674	87	520
21195	11800	681	104	431
21293	11850	682	87	510
21447	11900	682	144	324
21553	11950	682	94	471
21657	12000	687	93	480
21744	12050	697	79	574
21838	12100	697	82	531
21937	12150	700	81	505
22038	12200	702	93	495
22132	12250	702	82	531
22245	12300	703	96	442
22344	12350	704	81	505
22467	12400	708	103	406
22579	12450	709	95	446
22703	12500	709	115	403
22818	12550	711	95	434
22937	12600	711	105	420
23075	12650	711	119	362
23173	12700	718	85	510
23267	12750	720	84	531
23391	12800	720	105	403
23523	12850	721	111	378
23631	12900	721	97	462
23747	12950	725	108	431
23863	13000	725	101	431
23970	13050	727	86	467
24065	13100	727	85	526
24163	13150	727	87	510
24272	13200	728	99	458
24365	13250	728	84	537
24463	13300	728	87	510
24591	13350	739	100	390
24711	13400	739	110	416
24818	13450	740	97	467
24975	13500	744	145	318
25087	13550	744	93	446
25215	13600	747	118	390
25363	13650	747	132	337
25479	13700	747	101	431
25583	13750	747	95	480
25743	13800	747	141	312
25859	13850	747	99	431
25967	13900	747	99	462
26075	13950	747	97	462
26211	14000	760	120	367
26331	14050	761	99	416
26439	14100	761	99	462
26630	14150	782	130	261
26759	14200	784	119	387
26867	14250	784	98	462
26975	14300	784	99	462
27103	14350	784	106	390
27235	14400	784	121	378
27343	14450	784	99	462
27463	14500	784	100	416
27651	14550	784	177	265
27783	14600	784	122	378
27896	14650	785	101	442
28003	14700	786	94	467
28127	14750	786	101	403
28247	14800	789	110	416
28356	14850	790	96	458
28458	14900	790	93	490
28564	14950	790	93	471
28691	15000	790	112	393
28796	15050	790	94	476
28921	15100	790	96	400
29026	15150	790	95	476
29150	15200	790	112	403
29262	15250	790	97	446
29364	15300	792	93	490
29480	15350	792	98	431
29603	15400	792	112	406
29708	15450	792	95	476
29816	15500	792	96	462
29927	15550	792	96	450
30051	15600	792	112	403
30156	15650	793	95	476
30270	15700	796	101	438
30376	15750	796	96	471
30498	15800	796	112	409
30635	15850	796	111	364
30746	15900	796	99	450
30854	15950	796	98	462
30976	16000	796	113	409
31090	16050	796	99	438
31217	16100	796	103	393
31325	16150	796	98	462
31449	16200	796	114	403
31559	16250	796	98	454
31668	16300	796	98	458
31774	16350	796	98	471
31927	16400	796	128	326
32047	16450	800	108	416
32164	16500	800	105	427
32283	16550	800	109	420
32427	16600	800	126	347
32547	16650	800	110	416
32683	16700	800	126	367
32897	16750	800	193	233
33075	16800	800	162	280
33283	16850	800	198	240
33486	16900	800	194	246
33663	16950	800	157	282
33908	17000	800	225	204
34047	17050	800	119	359
34263	17100	800	203	231
34407	17150	802	123	347
34640	17200	802	222	214
34763	17250	802	111	406
34983	17300	802	199	227
35123	17350	804	120	357
35360	17400	804	227	210
35495	17450	804	116	370
