#Time(ms)	States	Instructions	GC Time	Speed(st/s)
339	50	18	50	0
564	100	37	32	222
662	150	55	45	510
762	200	62	43	500
829	250	79	35	746
877	300	109	33	1041
929	350	138	26	961
987	400	146	24	862
1061	450	157	38	675
1113	500	171	30	961
1205	550	180	38	543
1253	600	194	32	1041
1325	650	202	44	694
1387	700	207	42	806
1450	750	211	41	793
1537	800	214	60	574
1593	850	218	35	892
1641	900	221	34	1041
1698	950	225	34	877
1753	1000	229	39	909
1809	1050	232	42	892
1869	1100	234	38	833
1933	1150	238	39	781
2002	1200	239	52	724
2053	1250	241	37	980
2114	1300	246	40	819
2181	1350	248	41	746
2237	1400	254	46	892
2324	1450	256	69	574
2397	1500	258	60	684
2449	1550	263	38	961
2517	1600	266	49	735
2582	1650	266	52	769
2641	1700	271	40	847
2717	1750	271	46	657
2781	1800	281	45	781
2837	1850	281	43	892
2897	1900	285	47	833
2953	1950	287	46	892
3037	2000	291	74	595
3093	2050	294	42	892
3161	2100	296	59	735
3217	2150	301	47	892
3289	2200	301	61	694
3347	2250	306	44	862
3403	2300	310	41	892
3461	2350	310	44	862
3530	2400	316	51	724
3589	2450	324	47	847
3649	2500	324	48	833
3708	2550	326	47	847
3769	2600	338	50	819
3829	2650	338	46	833
3909	2700	344	49	625
3977	2750	344	54	735
4049	2800	354	55	694
4117	2850	354	46	735
4210	2900	358	74	537
4277	2950	358	47	746
4349	3000	364	56	694
4409	3050	364	51	833
4473	3100	372	54	781
4533	3150	372	50	833
4601	3200	373	56	735
4665	3250	373	52	781
4737	3300	378	54	694
4805	3350	381	57	735
4908	3400	381	92	485
4971	3450	382	50	793
5041	3500	382	52	714
5113	3550	390	53	694
5189	3600	392	58	657
5253	3650	393	54	781
5325	3700	393	52	694
5397	3750	394	60	694
5469	3800	400	59	694
5576	3850	405	90	467
5645	3900	405	57	724
5713	3950	409	56	735
5811	4000	409	78	510
5879	4050	409	54	735
5965	4100	413	63	581
6037	4150	413	60	694
6113	4200	413	61	657
6201	4250	414	58	568
6285	4300	414	61	595
6353	4350	414	57	735
6435	4400	417	71	609
6521	4450	418	72	581
6597	4500	418	65	657
6677	4550	418	59	625
6761	4600	418	68	595
6836	4650	418	64	666
6950	4700	424	99	438
7045	4750	424	85	526
7125	4800	424	68	625
7212	4850	425	70	574
7278	4900	425	57	757
7371	4950	425	65	537
7461	5000	425	71	555
7533	5050	425	61	694
7609	5100	425	64	657
7729	5150	431	107	416
7813	5200	435	71	595
7897	5250	435	62	595
7981	5300	435	73	595
8073	5350	436	72	543
8157	5400	440	74	595
8281	5450	441	105	403
8361	5500	441	66	625
8439	5550	442	68	641
8528	5600	442	73	561
8608	5650	445	67	625
8689	5700	447	63	617
8769	5750	447	65	625
8869	5800	447	89	500
8961	5850	447	72	543
9044	5900	449	73	602
9133	5950	449	76	561
9254	6000	449	112	413
9345	6050	453	68	549
9425	6100	454	67	625
9517	6150	454	66	543
9604	6200	454	68	574
9677	6250	454	59	684
9751	6300	455	59	675
9853	6350	455	71	490
9957	6400	455	80	480
10041	6450	455	69	595
10137	6500	455	73	520
10217	6550	456	71	625
10325	6600	456	86	462
10454	6650	459	114	387
10577	6700	459	101	406
10655	6750	459	68	641
10747	6800	459	72	543
10832	6850	459	61	588
10927	6900	459	69	526
11002	6950	460	62	666
11117	7000	468	80	434
11196	7050	468	68	632
11303	7100	468	71	467
11389	7150	468	68	581
11501	7200	468	87	446
11585	7250	468	73	595
11717	7300	468	109	378
11801	7350	471	74	595
11909	7400	478	83	462
11993	7450	482	72	595
12085	7500	482	78	543
12173	7550	482	78	568
12277	7600	482	87	480
12373	7650	482	85	520
12469	7700	482	84	520
12561	7750	482	82	543
12673	7800	495	97	446
12814	7850	497	131	354
12949	7900	497	124	370
13087	7950	498	125	362
13257	8000	498	155	294
13345	8050	499	77	568
13429	8100	499	73	595
13525	8150	499	80	520
13621	8200	505	87	520
13761	8250	513	119	357
13849	8300	520	78	568
13941	8350	520	82	543
14037	8400	523	86	520
14130	8450	523	78	537
14230	8500	523	85	500
14325	8550	524	85	526
14437	8600	529	100	446
14529	8650	531	83	543
14625	8700	535	85	520
14721	8750	541	87	520
14881	8800	542	150	312
15037	8850	548	136	320
15181	8900	548	135	347
15301	8950	549	97	416
15401	9000	549	91	500
15501	9050	550	80	500
15589	9100	550	78	568
15697	9150	556	92	462
15792	9200	566	80	526
15880	9250	567	71	568
15964	9300	567	71	595
16059	9350	575	74	526
16154	9400	575	81	526
16257	9450	579	77	485
16338	9500	579	70	617
16445	9550	583	82	467
16553	9600	583	97	462
16661	9650	589	86	462
16757	9700	589	86	520
16909	9750	590	141	328
17012	9800	591	92	485
17094	9850	591	73	609
17184	9900	595	73	555
17287	9950	602	81	485
17382	10000	602	83	526
17473	10050	604	73	549
17569	10100	606	80	520
17685	10150	614	86	431
17805	10200	623	96	416
17895	10250	624	77	555
18001	10300	624	82	471
18105	10350	625	83	480
18205	10400	625	92	500
18345	10450	627	106	357
18437	10500	629	81	543
