#Time(ms)	States	Instructions	GC Time	Speed(st/s)
353	50	18	67	0
570	100	37	30	230
668	150	55	35	510
769	200	62	30	495
842	250	79	34	684
898	300	109	28	892
956	350	138	30	862
1014	400	146	29	862
1066	450	157	29	961
1125	500	171	34	847
1206	550	180	30	617
1262	600	194	35	892
1336	650	202	40	675
1405	700	207	42	724
1465	750	211	48	833
1537	800	214	46	694
1591	850	218	39	925
1634	900	221	32	1162
1698	950	225	39	781
1765	1000	229	52	746
1818	1050	232	35	943
1886	1100	234	41	735
1950	1150	238	43	781
2010	1200	239	47	833
2066	1250	241	41	892
2127	1300	246	48	819
2186	1350	248	40	847
2258	1400	254	53	694
2335	1450	256	55	649
2388	1500	258	37	943
2438	1550	263	39	1000
2502	1600	266	49	781
2562	1650	267	46	833
2634	1700	271	58	694
2690	1750	271	42	892
2749	1800	281	42	847
2799	1850	281	39	1000
2858	1900	285	42	847
2909	1950	287	41	980
2966	2000	293	44	877
3026	2050	294	42	833
3082	2100	296	44	892
3134	2150	301	43	961
3190	2200	301	46	892
3254	2250	306	47	781
3334	2300	310	67	625
3394	2350	310	49	833
3458	2400	316	53	781
3514	2450	324	45	892
3570	2500	325	45	892
3634	2550	326	53	781
3722	2600	338	63	568
3788	2650	338	56	757
3849	2700	344	48	819
3926	2750	344	47	649
4002	2800	354	56	657
4066	2850	354	49	781
4134	2900	358	53	735
4194	2950	358	49	833
4287	3000	364	84	537
4354	3050	364	54	746
4426	3100	372	51	694
4512	3150	372	77	581
4582	3200	373	54	714
4658	3250	376	56	657
4746	3300	378	69	568
4810	3350	381	53	781
4890	3400	382	62	625
4960	3450	382	56	714
5022	3500	382	52	806
5100	3550	390	57	641
5178	3600	392	66	641
5266	3650	393	77	568
5342	3700	393	58	657
5410	3750	394	57	735
5486	3800	402	65	657
5551	3850	405	52	769
5626	3900	405	59	666
5694	3950	409	57	735
5770	4000	409	64	657
5870	4050	409	84	500
5946	4100	413	56	657
6014	4150	413	56	735
6090	4200	414	63	657
6198	4250	414	92	462
6278	4300	414	57	625
6350	4350	414	62	694
6426	4400	417	65	657
6530	4450	418	83	480
6609	4500	418	67	632
6682	4550	418	50	684
6760	4600	418	58	641
6850	4650	418	65	555
6930	4700	424	66	625
7042	4750	424	102	446
