#Time(ms)	States	Instructions	GC Time	Speed(st/s)
339	50	18	44	0
556	100	37	34	230
644	150	55	38	568
749	200	62	50	476
823	250	79	40	675
868	300	109	30	1111
928	350	138	33	833
992	400	146	35	781
1052	450	157	30	833
1109	500	171	35	877
1208	550	180	34	505
1277	600	194	46	724
1352	650	202	43	666
1416	700	207	44	781
1477	750	211	41	819
1540	800	214	34	793
1596	850	218	39	892
1652	900	221	38	892
1711	950	225	38	847
1768	1000	229	38	877
1840	1050	232	51	694
1912	1100	234	46	694
1968	1150	238	42	892
2036	1200	239	55	735
2100	1250	241	50	781
2149	1300	246	36	1020
2220	1350	248	48	704
2275	1400	254	44	909
2347	1450	256	49	694
2412	1500	258	46	769
2468	1550	263	43	892
2532	1600	266	49	781
2588	1650	266	41	892
2652	1700	271	43	781
2720	1750	271	46	735
2784	1800	281	53	781
2840	1850	281	45	892
2904	1900	285	49	781
2960	1950	287	45	892
3024	2000	291	47	781
3112	2050	294	62	568
3192	2100	296	65	625
3268	2150	301	65	657
3360	2200	301	68	543
3432	2250	306	47	694
3512	2300	310	60	625
3568	2350	310	45	892
3632	2400	316	49	781
3692	2450	324	46	833
3764	2500	324	51	694
3832	2550	326	55	735
3916	2600	338	57	595
3991	2650	338	56	666
4052	2700	344	47	819
4120	2750	344	47	735
4192	2800	354	51	694
4272	2850	354	58	625
4337	2900	358	54	769
4398	2950	358	49	819
4464	3000	364	51	757
4524	3050	364	50	833
4584	3100	372	48	833
4648	3150	372	55	781
4728	3200	373	60	625
4820	3250	376	81	543
4893	3300	378	55	684
4968	3350	381	63	666
5040	3400	381	61	694
5112	3450	382	60	694
5176	3500	382	53	781
5252	3550	390	57	657
5324	3600	392	61	694
5392	3650	393	57	735
5493	3700	393	84	495
5572	3750	394	59	632
5663	3800	402	67	549
5732	3850	405	54	724
5800	3900	405	56	735
5892	3950	409	76	543
5972	4000	409	66	625
6040	4050	409	56	735
6133	4100	413	71	537
6206	4150	413	56	684
6288	4200	413	67	609
6376	4250	414	72	568
6448	4300	414	58	694
6516	4350	414	57	735
6592	4400	417	65	657
6676	4450	418	69	595
6748	4500	418	58	694
6858	4550	418	89	454
6940	4600	418	65	609
7012	4650	418	62	694
7096	4700	424	66	595
7176	4750	424	70	625
7257	4800	424	68	617
7332	4850	425	58	666
7416	4900	425	54	595
7528	4950	425	74	446
7611	5000	425	69	602
7696	5050	425	67	588
7776	5100	426	68	625
7860	5150	433	73	595
7944	5200	435	72	595
8033	5250	435	69	561
8108	5300	435	62	666
8192	5350	436	67	595
8276	5400	440	73	595
8372	5450	441	78	520
8494	5500	442	109	409
8576	5550	442	72	609
8664	5600	443	73	568
8742	5650	446	67	641
8819	5700	447	65	649
8896	5750	447	66	649
8996	5800	447	90	500
9076	5850	449	69	625
9152	5900	449	65	657
9248	5950	449	74	520
9332	6000	449	74	595
9412	6050	454	65	625
9496	6100	454	74	595
9622	6150	454	113	396
9716	6200	454	84	531
9812	6250	454	71	520
9892	6300	455	69	625
10000	6350	455	88	462
10104	6400	455	88	480
10204	6450	455	87	500
10289	6500	456	68	588
10372	6550	456	68	602
10476	6600	456	79	480
10564	6650	456	77	568
10644	6700	459	69	625
10727	6750	459	72	602
10827	6800	459	81	500
10965	6850	459	123	362
11064	6900	463	70	505
11151	6950	463	70	574
11256	7000	464	83	476
11360	7050	468	71	480
11458	7100	468	75	510
11556	7150	468	72	510
11656	7200	468	85	500
11752	7250	468	79	520
11856	7300	468	93	480
11948	7350	471	73	543
12052	7400	475	81	480
12181	7450	482	103	387
12264	7500	482	66	602
12345	7550	482	66	617
12436	7600	482	76	549
12516	7650	482	65	625
12620	7700	482	78	480
12704	7750	488	73	595
12824	7800	488	103	416
12912	7850	495	77	568
13016	7900	497	81	480
13112	7950	497	82	520
13216	8000	498	88	480
13304	8050	498	79	568
13456	8100	499	132	328
13601	8150	499	135	344
13760	8200	507	148	314
13876	8250	507	99	431
13964	8300	513	78	568
14060	8350	520	79	520
14156	8400	520	87	520
14248	8450	523	82	543
14340	8500	523	78	543
14456	8550	523	105	431
14564	8600	523	88	462
14656	8650	529	80	543
14744	8700	538	77	568
14840	8750	538	86	520
14944	8800	543	93	480
15044	8850	543	87	500
15140	8900	544	82	520
15232	8950	548	81	543
15328	9000	549	87	520
15420	9050	549	81	543
15570	9100	549	140	333
15724	9150	560	135	324
15876	9200	560	142	328
15976	9250	566	89	500
16068	9300	566	79	543
16157	9350	567	77	561
16272	9400	577	96	434
16364	9450	577	80	543
16464	9500	581	83	500
16560	9550	583	82	520
16668	9600	583	98	462
16776	9650	586	87	462
16872	9700	586	85	520
16968	9750	590	86	520
17084	9800	590	106	431
17184	9850	591	90	500
17348	9900	595	148	304
17491	9950	595	134	349
17680	10000	595	169	264
17796	10050	602	100	431
17912	10100	602	89	431
18012	10150	611	85	500
18132	10200	615	103	416
18236	10250	623	86	480
18367	10300	624	104	381
18492	10350	624	113	400
18600	10400	624	98	462
18792	10450	627	157	260
18896	10500	627	95	480
19016	10550	628	108	416
19136	10600	630	108	416
19263	10650	630	116	393
19380	10700	636	98	427
19489	10750	636	98	458
19600	10800	640	97	450
19700	10850	648	87	500
19800	10900	648	88	500
19916	10950	648	106	431
20084	11000	650	150	297
20186	11050	650	86	490
20300	11100	655	91	438
20396	11150	655	86	520
20516	11200	656	104	416
20619	11250	656	91	485
20709	11300	656	78	555
20802	11350	665	80	537
20913	11400	670	91	450
21020	11450	670	90	467
21118	11500	670	84	510
21236	11550	671	96	423
21368	11600	671	116	378
21464	11650	671	80	520
21564	11700	672	82	500
21652	11750	674	79	568
21757	11800	675	94	476
21865	11850	675	93	462
21958	11900	682	81	537
22052	11950	687	82	531
22157	12000	687	94	476
22251	12050	687	81	531
22360	12100	690	88	458
22465	12150	700	95	476
22571	12200	700	95	471
22677	12250	701	87	471
22769	12300	703	82	543
22864	12350	703	84	526
22973	12400	704	96	458
23066	12450	704	83	537
23159	12500	709	82	537
23261	12550	711	85	490
23373	12600	711	97	446
23467	12650	711	83	531
23563	12700	720	83	520
23661	12750	720	84	510
23786	12800	720	107	400
23887	12850	721	86	495
23982	12900	721	85	526
24076	12950	721	85	531
24190	13000	723	99	438
24288	13050	723	86	510
24380	13100	727	84	543
24477	13150	728	86	515
24591	13200	728	101	438
24708	13250	728	100	427
24817	13300	739	90	458
24940	13350	739	96	406
25060	13400	739	110	416
25164	13450	739	94	480
25312	13500	743	138	337
25430	13550	743	107	423
25556	13600	744	113	396
25668	13650	744	98	446
25784	13700	744	105	431
25939	13750	744	145	322
26068	13800	747	117	387
26176	13850	747	96	462
26284	13900	747	97	462
26402	13950	747	109	423
26517	14000	760	103	434
26641	14050	760	99	403
26756	14100	760	98	434
26858	14150	760	92	490
26974	14200	762	105	431
27074	14250	762	90	500
27188	14300	768	96	438
27372	14350	783	127	271
27504	14400	783	121	378
27616	14450	783	102	446
27732	14500	783	107	431
27856	14550	783	108	403
27984	14600	783	116	390
28092	14650	783	99	462
28288	14700	784	178	255
28404	14750	784	104	431
28536	14800	784	122	378
28650	14850	785	105	438
28776	14900	785	107	396
28928	14950	785	142	328
29047	15000	785	109	420
29152	15050	788	93	476
29257	15100	788	94	476
29363	15150	788	96	471
29492	15200	788	111	387
29599	15250	788	95	467
29707	15300	788	96	462
29810	15350	788	94	485
29934	15400	788	113	403
30040	15450	788	95	471
30147	15500	788	95	467
30253	15550	790	94	471
30377	15600	790	112	403
30484	15650	790	96	467
30606	15700	790	105	409
30726	15750	790	105	416
30860	15800	790	119	373
30976	15850	790	105	431
31132	15900	791	140	320
31256	15950	791	112	403
31402	16000	791	135	342
31508	16050	791	97	471
31613	16100	791	96	476
31725	16150	791	99	446
31863	16200	791	120	362
31974	16250	791	97	450
32086	16300	791	99	446
32196	16350	791	99	454
32332	16400	791	119	367
32444	16450	791	104	446
32572	16500	791	106	390
32692	16550	791	108	416
32824	16600	791	122	378
32944	16650	793	110	416
33064	16700	793	109	416
33184	16750	793	109	416
33332	16800	793	137	337
33464	16850	793	121	378
33608	16900	793	133	347
33728	16950	793	110	416
33868	17000	793	132	357
33988	17050	793	108	416
34120	17100	793	112	378
34240	17150	793	111	416
34388	17200	793	138	337
