#Time(ms)	States	Instructions	GC Time	Speed(st/s)
335	50	18	54	0
582	100	37	37	202
665	150	55	34	602
749	200	62	44	595
805	250	79	27	892
860	300	109	29	909
910	350	138	30	1000
976	400	146	36	757
1022	450	157	36	1086
1086	500	171	44	781
1166	550	180	28	625
1242	600	194	46	657
1310	650	202	44	735
1380	700	207	45	714
1442	750	211	46	806
1510	800	214	42	735
1583	850	218	43	684
1629	900	221	33	1086
1684	950	225	34	909
1740	1000	229	37	892
1798	1050	232	40	862
1858	1100	234	38	833
1934	1150	238	56	657
1994	1200	239	39	833
2053	1250	241	43	847
2102	1300	246	37	1020
2166	1350	248	43	781
2226	1400	254	51	833
2292	1450	256	48	757
2350	1500	258	45	862
2406	1550	263	46	892
2465	1600	266	50	847
2518	1650	266	43	943
2574	1700	271	45	892
2626	1750	271	41	961
2682	1800	281	47	892
2730	1850	281	40	1041
2801	1900	285	59	704
2846	1950	287	38	1111
2910	2000	291	43	781
2985	2050	294	50	666
3042	2100	296	48	877
3094	2150	301	41	961
3150	2200	301	44	892
3214	2250	306	52	781
3270	2300	310	43	892
3330	2350	310	50	833
3406	2400	316	64	657
3462	2450	324	45	892
3522	2500	324	49	833
3601	2550	326	68	632
3709	2600	338	84	462
3778	2650	338	51	724
3846	2700	344	51	735
3910	2750	344	50	781
3982	2800	354	50	694
4044	2850	354	46	806
4102	2900	358	49	862
4158	2950	358	46	892
4224	3000	364	50	757
4279	3050	364	46	909
4334	3100	372	46	909
4390	3150	372	49	892
4458	3200	373	59	735
4518	3250	376	50	833
4590	3300	378	55	694
4684	3350	381	85	531
4750	3400	381	57	757
4816	3450	382	55	757
4878	3500	382	53	806
4954	3550	390	60	657
5026	3600	392	62	694
5094	3650	393	55	735
5158	3700	393	54	781
5226	3750	394	58	735
5299	3800	402	61	684
5399	3850	405	88	500
5470	3900	405	54	704
5538	3950	409	58	735
5622	4000	409	73	595
5690	4050	409	57	735
5766	4100	413	58	657
5838	4150	413	61	694
5922	4200	413	62	595
5994	4250	414	55	694
6062	4300	414	52	735
6150	4350	414	60	568
6230	4400	417	70	625
6305	4450	418	58	666
6422	4500	418	108	427
6522	4550	418	90	500
6605	4600	418	72	602
6677	4650	418	58	694
6756	4700	424	64	632
6830	4750	424	64	675
6922	4800	424	70	543
7008	4850	425	76	581
7075	4900	425	58	746
7162	4950	425	63	574
7252	5000	425	77	555
7330	5050	425	63	641
7402	5100	426	62	694
7474	5150	431	64	694
7558	5200	435	73	595
7642	5250	435	72	595
7758	5300	435	106	431
7838	5350	436	67	625
7915	5400	440	69	649
8010	5450	441	78	526
8086	5500	441	65	657
8166	5550	442	69	625
8254	5600	443	75	568
8366	5650	445	103	446
8448	5700	447	67	609
8520	5750	447	64	694
8610	5800	447	76	555
8686	5850	447	64	657
8770	5900	449	70	595
8850	5950	449	71	625
8946	6000	449	86	520
9026	6050	454	71	625
9118	6100	454	83	543
9210	6150	454	82	543
9294	6200	454	76	595
9377	6250	454	72	602
9454	6300	455	69	649
9590	6350	455	121	367
9742	6400	455	138	328
9867	6450	455	114	400
10006	6500	455	125	359
10098	6550	456	82	543
10194	6600	456	85	520
10274	6650	456	71	625
10359	6700	459	64	588
10436	6750	459	62	649
10531	6800	459	77	526
10603	6850	459	63	694
10706	6900	463	64	485
10814	6950	463	81	462
10910	7000	464	84	520
11022	7050	468	98	446
11102	7100	468	71	625
11190	7150	468	71	568
11282	7200	468	83	543
