#Time(ms)	States	Instructions	GC Time	Speed(st/s)
339	50	18	54	0
555	100	37	34	231
639	150	55	29	595
730	200	62	49	549
793	250	79	35	793
843	300	109	25	1000
894	350	138	28	980
957	400	146	27	793
1018	450	157	30	819
1070	500	171	34	961
1158	550	180	38	568
1213	600	194	30	909
1278	650	202	33	769
1342	700	207	38	781
1393	750	211	35	980
1454	800	214	38	819
1502	850	218	35	1041
1550	900	221	37	1041
1606	950	225	39	892
1666	1000	229	41	833
1722	1050	232	41	892
1787	1100	234	46	769
1842	1150	238	35	909
1910	1200	239	53	735
1966	1250	241	40	892
2013	1300	246	35	1063
2070	1350	248	38	877
2142	1400	254	63	694
2226	1450	256	58	595
2278	1500	258	41	961
2334	1550	263	42	892
2394	1600	266	51	833
2443	1650	266	38	1020
2494	1700	271	34	980
2563	1750	271	45	724
2622	1800	281	46	847
2682	1850	281	46	833
2742	1900	285	49	833
2798	1950	287	47	892
2850	2000	291	43	961
2918	2050	294	56	735
2970	2100	296	44	961
3038	2150	301	59	735
3098	2200	301	51	833
3158	2250	306	46	833
3218	2300	310	46	833
3278	2350	310	46	833
3358	2400	316	58	625
3414	2450	324	45	892
3474	2500	324	45	833
3560	2550	326	72	581
3666	2600	338	79	471
3754	2650	338	70	568
3838	2700	344	70	595
3910	2750	344	50	694
3975	2800	354	53	769
4042	2850	354	45	746
4110	2900	358	53	735
4170	2950	358	48	833
4280	3000	364	86	454
4340	3050	364	48	833
4398	3100	372	49	862
4454	3150	372	48	892
4518	3200	373	54	781
4590	3250	376	58	694
4662	3300	378	54	694
4727	3350	381	51	769
4790	3400	381	54	793
4862	3450	382	58	694
4945	3500	382	74	602
5022	3550	390	59	649
5090	3600	392	57	735
5162	3650	393	59	694
5226	3700	393	53	781
5294	3750	394	58	735
5370	3800	402	65	657
5438	3850	404	58	735
5542	3900	405	92	480
5606	3950	409	54	781
5678	4000	409	62	694
5750	4050	409	57	694
5818	4100	413	56	735
5922	4150	413	94	480
6002	4200	413	62	625
6082	4250	414	63	625
6162	4300	414	67	625
6234	4350	414	61	694
6310	4400	417	66	657
6394	4450	418	73	595
6466	4500	418	62	694
6538	4550	418	62	694
6618	4600	418	68	625
