#Time(ms)	States	Instructions	GC Time	Speed(st/s)
339	50	18	60	0
539	100	37	28	250
625	150	55	29	581
733	200	62	42	462
809	250	79	34	657
865	300	109	30	892
925	350	138	30	833
985	400	146	36	833
1041	450	157	36	892
1097	500	171	34	892
1185	550	180	30	568
1246	600	194	40	819
1305	650	202	36	847
1373	700	207	36	735
1429	750	211	39	892
1498	800	214	35	724
1553	850	218	37	909
1601	900	221	34	1041
1648	950	225	33	1063
1705	1000	229	39	877
1765	1050	232	44	833
1849	1100	234	50	595
1905	1150	238	42	892
1957	1200	239	40	961
2005	1250	241	37	1041
2064	1300	246	45	847
2120	1350	248	37	892
2169	1400	254	40	1020
2239	1450	256	46	714
2289	1500	258	42	1000
2336	1550	263	38	1063
2393	1600	266	41	877
2445	1650	266	42	961
2505	1700	271	50	833
2561	1750	271	45	892
2642	1800	281	72	617
2697	1850	281	45	909
2753	1900	285	46	892
2812	1950	287	43	847
2873	2000	291	49	819
2937	2050	294	52	781
2993	2100	296	48	892
3053	2150	301	51	833
3112	2200	301	49	847
3173	2250	306	47	819
3245	2300	310	59	694
3301	2350	310	47	892
3361	2400	316	48	833
3421	2450	324	49	833
3477	2500	324	46	892
3545	2550	326	52	735
3621	2600	338	58	657
3683	2650	338	52	806
3768	2700	344	65	588
3861	2750	344	72	537
3941	2800	354	66	625
4013	2850	354	52	694
4068	2900	358	45	909
4137	2950	358	53	724
4209	3000	364	52	694
4268	3050	364	50	847
4326	3100	372	49	862
4385	3150	372	50	847
4449	3200	373	54	781
4520	3250	373	51	704
4589	3300	378	54	724
4661	3350	381	54	694
4733	3400	381	63	694
4833	3450	382	88	500
4909	3500	382	61	657
4977	3550	390	54	735
5045	3600	392	56	735
5109	3650	393	55	781
5181	3700	393	61	694
5249	3750	394	57	735
5321	3800	400	59	694
5426	3850	405	83	476
5505	3900	405	60	632
5573	3950	409	57	735
5645	4000	409	59	694
5717	4050	409	57	694
5789	4100	413	60	694
5861	4150	413	61	694
5945	4200	414	67	595
6054	4250	414	93	458
6133	4300	414	65	632
6217	4350	414	65	595
6293	4400	417	64	657
6378	4450	418	64	588
6449	4500	418	56	704
6529	4550	418	60	625
6605	4600	418	64	657
6677	4650	418	62	694
6761	4700	424	63	595
6871	4750	424	101	454
6989	4800	424	103	423
7061	4850	425	60	694
7141	4900	425	71	625
7225	4950	425	72	595
7313	5000	425	78	568
7404	5050	425	80	549
7478	5100	425	60	675
7549	5150	432	60	704
7645	5200	435	73	520
7725	5250	435	67	625
7805	5300	435	69	625
7885	5350	436	64	625
7965	5400	440	71	625
8055	5450	441	68	555
8128	5500	441	62	684
8205	5550	442	68	649
8288	5600	442	72	602
8369	5650	446	68	617
8465	5700	447	84	520
8539	5750	447	65	675
8632	5800	447	83	537
8721	5850	447	65	561
8805	5900	449	63	595
8889	5950	449	69	595
8993	6000	449	83	480
9073	6050	453	69	625
9169	6100	454	87	520
9257	6150	454	77	568
9341	6200	454	75	595
9425	6250	454	73	595
9505	6300	455	70	625
9638	6350	455	122	375
9797	6400	455	135	314
9919	6450	455	112	409
10058	6500	455	119	359
10151	6550	456	85	537
10249	6600	456	86	510
10328	6650	459	70	632
10425	6700	459	72	515
10505	6750	459	67	625
10597	6800	459	81	543
10681	6850	459	74	595
10804	6900	459	113	406
10895	6950	460	70	549
11005	7000	468	81	454
11089	7050	468	75	595
11177	7100	468	73	568
11265	7150	468	79	568
11361	7200	468	77	520
11448	7250	468	70	574
11531	7300	468	71	602
11608	7350	472	63	649
11709	7400	478	75	495
11799	7450	482	65	555
11878	7500	482	64	632
11961	7550	482	64	602
12051	7600	482	76	555
12137	7650	482	66	581
12233	7700	482	73	520
12321	7750	482	75	568
12425	7800	493	88	480
12525	7850	497	91	500
12629	7900	497	86	480
12725	7950	498	86	520
12818	8000	498	83	537
12899	8050	499	67	617
12976	8100	499	66	649
13058	8150	499	68	609
13150	8200	505	77	543
13231	8250	513	68	617
13306	8300	520	66	666
13387	8350	520	67	617
13475	8400	523	78	568
13585	8450	523	94	454
13676	8500	523	79	549
13753	8550	527	68	649
13848	8600	529	79	526
13925	8650	531	68	649
14007	8700	534	69	609
14097	8750	541	75	555
14193	8800	542	86	520
14321	8850	548	105	390
14400	8900	549	70	632
14488	8950	549	70	568
14575	9000	549	79	574
14658	9050	550	70	602
14735	9100	550	69	649
14829	9150	556	77	531
14929	9200	566	88	500
15017	9250	567	80	568
15113	9300	567	83	520
15201	9350	575	78	568
15305	9400	577	95	480
15405	9450	579	91	500
15497	9500	579	83	543
15589	9550	583	81	543
15693	9600	583	96	480
15837	9650	589	133	347
15994	9700	589	149	318
16145	9750	590	142	331
16257	9800	591	94	446
16341	9850	591	76	595
16430	9900	595	78	561
16514	9950	602	72	595
16621	10000	602	92	467
16713	10050	603	82	543
16825	10100	606	96	446
16929	10150	614	88	480
17065	10200	623	120	367
17217	10250	624	142	328
17309	10300	624	81	543
17401	10350	625	81	543
17501	10400	625	92	500
17633	10450	627	99	378
17761	10500	629	118	390
17857	10550	629	86	520
17977	10600	630	109	416
18073	10650	632	88	520
18169	10700	636	86	520
18265	10750	643	85	520
18373	10800	643	100	462
18533	10850	646	150	312
18683	10900	649	140	333
18844	10950	649	150	310
18977	11000	650	117	375
19081	11050	650	95	480
19181	11100	651	89	500
19277	11150	656	83	520
19401	11200	656	115	403
19497	11250	663	85	520
19597	11300	663	90	500
19704	11350	663	99	467
19813	11400	670	98	458
19908	11450	671	85	526
20005	11500	671	88	515
20121	11550	671	96	431
20241	11600	672	104	416
20337	11650	674	87	520
20437	11700	674	90	500
20533	11750	674	88	520
20705	11800	681	162	290
20801	11850	682	86	520
20900	11900	682	89	505
20991	11950	682	80	549
21095	12000	690	93	480
21189	12050	697	78	531
21285	12100	697	79	520
21397	12150	700	95	446
21509	12200	702	104	446
21608	12250	702	90	505
21713	12300	703	91	476
21809	12350	703	88	520
21925	12400	708	104	431
22018	12450	709	82	537
22106	12500	709	80	568
22201	12550	711	81	526
22312	12600	711	94	450
22409	12650	711	82	515
22507	12700	719	82	510
22600	12750	720	83	537
22710	12800	720	102	454
22806	12850	721	82	520
22899	12900	721	83	537
22989	12950	721	82	555
23103	13000	725	99	438
23207	13050	727	84	480
23299	13100	727	83	543
23393	13150	727	84	531
23499	13200	728	98	471
23591	13250	728	84	543
23684	13300	728	84	537
