#Time(ms)	States	Instructions	GC Time	Speed(st/s)
320	50	18	42	0
549	100	37	35	218
661	150	55	42	446
749	200	62	38	568
813	250	79	41	781
857	300	109	28	1136
914	350	138	30	877
977	400	146	31	793
1031	450	157	32	925
1080	500	171	28	1020
1169	550	180	34	561
1219	600	194	34	1000
1284	650	202	36	769
1357	700	207	40	684
1407	750	211	34	1000
1477	800	214	42	714
1533	850	218	36	892
1585	900	221	38	961
1646	950	225	36	819
1700	1000	229	36	925
1753	1050	232	35	943
1821	1100	234	42	735
1881	1150	238	43	833
1956	1200	239	62	666
2009	1250	241	38	943
2077	1300	246	52	735
2137	1350	248	42	833
2198	1400	254	52	819
2269	1450	256	43	704
2329	1500	258	42	833
2377	1550	263	38	1041
2447	1600	266	61	714
2497	1650	267	41	1000
2549	1700	271	42	961
2601	1750	271	41	961
2653	1800	281	44	961
2701	1850	281	40	1041
2757	1900	285	47	892
2805	1950	287	41	1041
2859	2000	293	43	925
2929	2050	294	50	714
2984	2100	296	47	909
3034	2150	301	42	1000
3097	2200	301	53	793
3153	2250	306	42	892
3225	2300	310	57	694
3289	2350	310	53	781
3357	2400	316	54	735
3416	2450	324	49	847
3481	2500	325	49	769
3537	2550	326	46	892
3628	2600	338	70	549
3689	2650	338	46	819
3761	2700	344	51	694
3829	2750	344	51	735
3916	2800	354	75	574
3985	2850	354	47	724
4045	2900	358	51	833
4105	2950	358	49	833
4177	3000	364	54	694
4237	3050	364	52	833
4297	3100	372	51	833
4357	3150	372	52	833
4456	3200	373	88	505
4521	3250	376	49	769
4593	3300	378	55	694
4661	3350	381	58	735
4725	3400	382	54	781
4801	3450	382	57	657
4861	3500	382	50	833
4930	3550	390	51	724
5005	3600	392	59	666
5069	3650	393	53	781
5130	3700	393	51	819
5193	3750	394	52	793
5310	3800	402	103	427
5373	3850	405	52	793
5453	3900	405	59	625
5525	3950	409	62	694
5605	4000	409	69	625
5673	4050	409	57	735
5741	4100	413	56	735
5817	4150	413	67	657
5889	4200	413	61	694
5961	4250	414	57	694
6029	4300	414	57	735
6105	4350	414	65	657
6182	4400	417	66	649
6257	4450	418	63	666
6341	4500	418	73	595
6413	4550	418	61	694
6489	4600	418	64	657
6561	4650	418	61	694
6645	4700	420	62	595
6717	4750	424	61	694
6857	4800	424	118	357
6956	4850	425	87	505
7033	4900	425	61	649
7105	4950	425	62	694
7181	5000	425	68	657
7253	5050	425	61	694
7325	5100	425	63	694
7404	5150	426	70	632
7486	5200	435	71	609
7556	5250	435	61	714
7633	5300	435	62	649
7709	5350	435	67	657
7793	5400	436	74	595
7877	5450	441	68	595
7957	5500	441	69	625
8041	5550	442	74	595
8120	5600	442	71	632
8197	5650	443	68	649
8281	5700	447	72	595
8361	5750	447	71	625
8445	5800	447	74	595
8517	5850	447	64	694
8600	5900	449	73	602
