#Time(ms)	States	Instructions	GC Time	Speed(st/s)
333	50	18	64	0
560	100	37	27	220
664	150	55	34	480
750	200	62	35	581
815	250	79	39	769
877	300	109	41	806
936	350	138	39	847
1003	400	146	42	746
1071	450	157	49	735
1127	500	171	45	892
1224	550	180	42	515
1276	600	194	32	961
1348	650	202	45	694
1416	700	207	46	735
1488	750	211	49	694
1568	800	214	54	625
1640	850	218	45	694
1708	900	221	44	735
1781	950	225	48	684
1860	1000	229	52	632
1931	1050	232	48	704
2004	1100	234	44	684
2072	1150	238	41	735
2128	1200	239	40	892
2188	1250	241	39	833
2240	1300	246	38	961
2312	1350	248	47	694
2372	1400	254	48	833
2464	1450	256	60	543
2524	1500	258	42	833
2581	1550	263	46	877
2636	1600	266	44	909
2692	1650	266	43	892
2749	1700	271	39	877
2811	1750	271	45	806
2868	1800	281	47	877
2928	1850	281	50	833
2979	1900	285	40	980
3028	1950	287	41	1020
3084	2000	291	46	892
3140	2050	294	41	892
3192	2100	296	43	961
3249	2150	301	42	877
3312	2200	301	46	793
3392	2250	306	58	625
3476	2300	310	63	595
3544	2350	310	56	735
3640	2400	316	82	520
3697	2450	324	44	877
3792	2500	324	67	526
3877	2550	326	71	588
3951	2600	338	60	675
4020	2650	338	44	724
4112	2700	344	47	543
4184	2750	344	56	694
4248	2800	354	49	781
4352	2850	354	79	480
4428	2900	358	60	657
4512	2950	358	52	595
4581	3000	364	52	724
4640	3050	364	49	847
4704	3100	372	54	781
4772	3150	372	54	735
4840	3200	373	56	735
4905	3250	376	48	769
4983	3300	378	52	641
5052	3350	381	55	724
5132	3400	381	69	625
5208	3450	382	57	657
5304	3500	382	83	520
5396	3550	390	69	543
5472	3600	392	64	657
5548	3650	393	64	657
5624	3700	393	58	657
5700	3750	394	64	657
5784	3800	402	58	595
5852	3850	405	55	735
5936	3900	405	64	595
6015	3950	409	68	632
6132	4000	409	104	427
6208	4050	409	54	657
6280	4100	413	58	694
6352	4150	413	60	694
6428	4200	414	64	657
6524	4250	414	80	520
6596	4300	414	57	694
6664	4350	414	57	735
6744	4400	417	69	625
6820	4450	418	63	657
6888	4500	418	57	735
6964	4550	418	59	657
7056	4600	418	72	543
7150	4650	418	83	531
7240	4700	424	70	555
7312	4750	424	60	694
7408	4800	424	74	520
7500	4850	425	74	543
7577	4900	425	59	649
7668	4950	425	66	549
7752	5000	425	73	595
7843	5050	425	78	549
7919	5100	426	64	657
7988	5150	432	57	724
8100	5200	435	78	446
8176	5250	435	62	657
8256	5300	435	65	625
8340	5350	436	68	595
8424	5400	440	74	595
8512	5450	441	71	568
8628	5500	441	105	431
8702	5550	442	64	675
8789	5600	443	75	574
8868	5650	446	68	632
8946	5700	447	65	641
9032	5750	447	67	581
9120	5800	447	76	568
9200	5850	447	69	625
9276	5900	449	66	657
9356	5950	449	67	625
9452	6000	449	79	520
9536	6050	454	73	595
9658	6100	454	111	409
9756	6150	454	82	510
9840	6200	454	74	595
9928	6250	454	70	568
10008	6300	455	70	625
10091	6350	455	70	602
10186	6400	455	79	526
10276	6450	455	71	555
10372	6500	455	83	520
10452	6550	456	69	625
10560	6600	456	85	462
10643	6650	456	71	602
10728	6700	459	74	588
10812	6750	459	73	595
10908	6800	459	85	520
11035	6850	459	116	393
11144	6900	463	71	458
11226	6950	463	71	609
11324	7000	464	79	510
11411	7050	468	71	574
11494	7100	468	66	602
11604	7150	468	74	454
11708	7200	468	86	480
11801	7250	468	78	537
11880	7300	468	70	632
11976	7350	471	74	520
12068	7400	471	82	543
12196	7450	479	109	390
12291	7500	482	74	526
12393	7550	482	83	490
12500	7600	482	88	467
12588	7650	482	74	568
12680	7700	482	75	543
12801	7750	483	111	413
12900	7800	488	82	505
12992	7850	495	78	543
13080	7900	497	76	568
13172	7950	497	75	543
13284	8000	498	98	446
13376	8050	498	82	543
13472	8100	499	83	520
13568	8150	499	85	520
13676	8200	503	89	462
13772	8250	507	83	520
13921	8300	513	131	335
14069	8350	520	132	337
14240	8400	520	161	292
14340	8450	520	89	500
14429	8500	523	79	561
14539	8550	523	93	454
14639	8600	523	88	500
14721	8650	527	68	609
14805	8700	538	69	595
14904	8750	538	78	505
15020	8800	541	94	431
15160	8850	543	127	357
15247	8900	544	77	574
15330	8950	548	70	602
15421	9000	548	80	549
15527	9050	549	79	471
15609	9100	549	71	609
15720	9150	555	83	450
15824	9200	560	91	480
15920	9250	566	84	520
16028	9300	566	92	462
16124	9350	567	85	520
16244	9400	575	108	416
16344	9450	577	90	500
16448	9500	577	84	480
16544	9550	583	86	520
16644	9600	583	91	500
16800	9650	586	144	320
16956	9700	586	146	320
17111	9750	589	141	322
17256	9800	590	132	344
17350	9850	591	84	531
17443	9900	595	74	537
17528	9950	595	74	588
17660	10000	595	103	378
17750	10050	602	78	555
17856	10100	602	87	471
17972	10150	611	98	431
18069	10200	615	85	515
18184	10250	623	90	434
18280	10300	624	83	520
18380	10350	624	85	500
18504	10400	624	102	403
18648	10450	627	120	347
18756	10500	627	89	462
18872	10550	628	101	431
18984	10600	630	98	446
19093	10650	630	100	458
19200	10700	636	83	467
19314	10750	636	91	438
19436	10800	640	113	409
19548	10850	648	102	446
19679	10900	648	106	381
19800	10950	648	98	413
19928	11000	650	108	390
20014	11050	650	77	581
20120	11100	655	85	471
20224	11150	655	89	480
20360	11200	656	118	367
20460	11250	656	88	500
20560	11300	656	89	500
20660	11350	663	88	500
20784	11400	670	108	403
20888	11450	670	82	480
20977	11500	670	79	561
21068	11550	671	79	549
21180	11600	671	93	446
21292	11650	671	86	446
21394	11700	672	82	490
21481	11750	674	79	574
21594	11800	675	93	442
21686	11850	675	81	543
21776	11900	682	80	555
21886	11950	687	87	454
21998	12000	687	95	446
22088	12050	687	81	555
22186	12100	690	82	510
22276	12150	700	81	555
22401	12200	700	105	400
22497	12250	701	83	520
22589	12300	703	82	543
22680	12350	703	82	549
22788	12400	704	97	462
22884	12450	704	83	520
22976	12500	709	82	543
23076	12550	711	84	500
23185	12600	711	98	458
23278	12650	711	84	537
23375	12700	720	83	515
23471	12750	720	85	520
23580	12800	720	99	458
23679	12850	721	85	505
23774	12900	721	85	526
23867	12950	721	85	537
23982	13000	723	100	434
24079	13050	723	86	515
24182	13100	727	86	485
24279	13150	728	87	515
24400	13200	728	101	413
24495	13250	728	86	526
24593	13300	728	87	510
24703	13350	739	92	454
24827	13400	739	110	403
24924	13450	739	87	515
25040	13500	743	99	431
25142	13550	743	91	490
25254	13600	744	102	446
25358	13650	744	89	480
25472	13700	744	97	438
25599	13750	744	106	393
25724	13800	747	114	400
25836	13850	747	100	446
25983	13900	747	132	340
26079	13950	747	88	520
26194	14000	756	104	434
26299	14050	760	90	476
26398	14100	760	89	505
26506	14150	760	91	462
26629	14200	762	106	406
26730	14250	762	91	495
26851	14300	762	100	413
27016	14350	783	104	303
27148	14400	783	122	378
27260	14450	783	101	446
27376	14500	783	108	431
27572	14550	783	183	255
27711	14600	783	118	359
27832	14650	783	104	413
27952	14700	783	106	416
28064	14750	784	101	446
28192	14800	784	117	390
28304	14850	785	103	446
28493	14900	785	168	264
28603	14950	785	95	454
28721	15000	785	109	423
28830	15050	788	94	458
28939	15100	788	94	458
29076	15150	788	112	364
29202	15200	788	116	396
29333	15250	788	106	381
29439	15300	788	95	471
29572	15350	788	107	375
29704	15400	788	120	378
29848	15450	788	134	347
29964	15500	788	103	431
30122	15550	790	140	316
30248	15600	790	113	396
30357	15650	790	96	458
30467	15700	790	95	454
30598	15750	790	109	381
30722	15800	790	113	403
30835	15850	790	97	442
30946	15900	791	95	450
31056	15950	791	98	454
31179	16000	791	112	406
31289	16050	791	97	454
31394	16100	791	96	476
31505	16150	791	99	450
31630	16200	791	113	400
31756	16250	791	99	396
31884	16300	791	105	390
31994	16350	791	99	454
32144	16400	791	127	333
32275	16450	791	123	381
32412	16500	791	116	364
32532	16550	791	109	416
32664	16600	791	122	378
32780	16650	793	107	431
32916	16700	793	115	367
33044	16750	793	116	390
