#Time(ms)	States	Instructions	GC Time	Speed(st/s)
611	50	18	128	0
1022	100	37	55	121
1142	150	55	39	416
1242	200	62	42	500
1314	250	79	38	694
1360	300	109	30	1086
1424	350	138	30	781
1493	400	146	32	724
1546	450	157	34	943
1606	500	171	41	833
1686	550	180	31	625
1744	600	194	31	862
1806	650	202	34	806
1866	700	207	43	833
1908	750	211	31	1190
1971	800	214	40	793
2036	850	218	42	769
2090	900	221	37	925
2146	950	225	39	892
2198	1000	229	37	961
2262	1050	232	42	781
2325	1100	234	42	793
2376	1150	238	36	980
2426	1200	239	40	1000
2478	1250	241	39	961
2534	1300	246	46	892
2588	1350	248	38	925
2635	1400	254	39	1063
2705	1450	256	46	714
2771	1500	258	57	757
2830	1550	263	49	847
2886	1600	266	48	892
2938	1650	267	41	961
2994	1700	271	44	892
3046	1750	271	43	961
3126	1800	281	72	625
3202	1850	281	67	657
3258	1900	285	44	892
3310	1950	287	43	961
3378	2000	293	57	735
3438	2050	294	48	833
3490	2100	296	45	961
3546	2150	301	48	892
3606	2200	301	51	833
3663	2250	306	44	877
3718	2300	310	44	909
3787	2350	310	60	724
3850	2400	316	48	793
3926	2450	324	66	657
3990	2500	325	53	781
4050	2550	326	50	833
4134	2600	338	72	595
4203	2650	338	60	724
4268	2700	344	55	769
4334	2750	344	56	757
4406	2800	354	54	694
4470	2850	354	48	781
4538	2900	358	47	735
4625	2950	358	76	574
4694	3000	364	57	724
4754	3050	364	51	833
4842	3100	372	79	568
4914	3150	372	62	694
4982	3200	373	58	735
5075	3250	374	78	537
5146	3300	378	55	704
5206	3350	381	50	833
5270	3400	382	56	781
5338	3450	382	58	735
5398	3500	382	51	833
5502	3550	390	89	480
5576	3600	392	63	675
5637	3650	393	52	819
5698	3700	393	52	819
5761	3750	394	53	793
5839	3800	401	61	641
5909	3850	405	53	714
5975	3900	405	49	757
6045	3950	409	50	714
6117	4000	409	54	694
6197	4050	409	52	625
6286	4100	413	62	561
6362	4150	413	59	657
6440	4200	413	58	641
6526	4250	414	58	581
6606	4300	414	69	625
6676	4350	414	57	714
6748	4400	417	57	694
6830	4450	418	58	609
6902	4500	418	58	694
6994	4550	418	70	543
7074	4600	418	66	625
7158	4650	418	65	595
7234	4700	418	63	657
7330	4750	424	87	520
7413	4800	424	70	602
7494	4850	425	64	617
7564	4900	425	55	714
7666	4950	425	75	490
7744	5000	425	69	641
7824	5050	425	61	625
7898	5100	425	64	675
7963	5150	426	54	769
8048	5200	433	63	588
8121	5250	435	54	684
8191	5300	435	57	714
8258	5350	435	57	746
8351	5400	436	65	537
8438	5450	440	60	574
8510	5500	441	57	694
8577	5550	442	57	746
8656	5600	442	64	632
8742	5650	443	64	581
8826	5700	446	73	595
8902	5750	447	68	657
9022	5800	447	109	416
9106	5850	447	72	595
9186	5900	449	67	625
9262	5950	449	67	657
9348	6000	449	74	581
9438	6050	453	80	555
9522	6100	454	73	595
9618	6150	454	86	520
9714	6200	454	87	520
9798	6250	454	73	595
9874	6300	454	67	657
9958	6350	455	73	595
10050	6400	455	81	543
10195	6450	455	128	344
10324	6500	455	120	387
10457	6550	456	123	375
10597	6600	456	123	357
10686	6650	456	72	561
10767	6700	459	63	617
10841	6750	459	63	675
10935	6800	459	75	531
11009	6850	459	63	675
11085	6900	459	64	657
11159	6950	459	64	675
11286	7000	464	82	393
11378	7050	468	76	543
11474	7100	468	84	520
11570	7150	468	78	520
11675	7200	468	93	476
11766	7250	468	81	549
11850	7300	468	73	595
11942	7350	468	82	543
12038	7400	475	86	520
12186	7450	482	136	337
12318	7500	482	123	378
12463	7550	482	130	344
12589	7600	482	117	396
12682	7650	482	77	537
12766	7700	482	75	595
12862	7750	482	79	520
12986	7800	489	115	403
13077	7850	495	79	549
13162	7900	497	76	588
13250	7950	497	77	568
13358	8000	498	97	462
13450	8050	498	82	543
13534	8100	499	75	595
13622	8150	499	77	568
13718	8200	499	87	520
13810	8250	505	81	543
13898	8300	520	78	568
13994	8350	520	88	520
14102	8400	520	98	462
14194	8450	523	84	543
14294	8500	523	83	500
14390	8550	523	86	520
14494	8600	529	96	480
14643	8650	530	137	335
14787	8700	531	137	347
14937	8750	541	140	333
15078	8800	541	133	354
15182	8850	542	93	480
15270	8900	548	78	568
15358	8950	549	76	568
15458	9000	549	89	500
15542	9050	550	76	595
15650	9100	550	97	462
15795	9150	550	137	344
15902	9200	558	88	467
15998	9250	566	85	520
16102	9300	567	94	480
16248	9350	569	136	342
16340	9400	575	84	543
16425	9450	577	71	588
16526	9500	579	83	495
16611	9550	579	73	588
16708	9600	583	83	515
16799	9650	583	73	549
16880	9700	589	71	617
16961	9750	589	72	617
17071	9800	590	88	454
17161	9850	591	72	555
17254	9900	591	78	537
17346	9950	595	80	543
17454	10000	602	92	462
17547	10050	602	85	537
17666	10100	602	101	420
17766	10150	606	93	500
17901	10200	614	121	370
18065	10250	623	149	304
18194	10300	624	118	387
18289	10350	624	85	526
18394	10400	625	92	476
18500	10450	625	85	471
18594	10500	625	84	531
18702	10550	629	94	462
18810	10600	629	94	462
18908	10650	630	84	510
19014	10700	632	87	471
19110	10750	636	83	520
19241	10800	640	108	381
19338	10850	643	84	515
19434	10900	643	87	520
19534	10950	648	88	500
19642	11000	649	99	462
19743	11050	649	90	495
19850	11100	650	87	467
19946	11150	650	84	520
20066	11200	651	110	416
20186	11250	656	94	416
20278	11300	659	83	543
20386	11350	663	93	462
20546	11400	663	139	312
20654	11450	663	101	462
20790	11500	670	123	367
20894	11550	671	89	480
21022	11600	671	107	390
21122	11650	671	88	500
21230	11700	672	96	462
