#Time(ms)	States	Instructions	GC Time	Speed(st/s)
552	50	18	88	0
898	100	37	45	144
1000	150	55	36	490
1078	200	62	40	641
1143	250	79	33	769
1194	300	109	32	980
1252	350	138	31	862
1319	400	146	31	746
1384	450	157	40	769
1456	500	171	43	694
1552	550	180	39	520
1616	600	194	39	781
1683	650	202	38	746
1740	700	207	32	877
1787	750	211	31	1063
1852	800	214	35	769
1916	850	218	38	781
1961	900	221	34	1111
2044	950	225	51	602
2104	1000	229	47	833
2172	1050	232	41	735
2236	1100	234	39	781
2312	1150	238	47	657
2375	1200	239	50	793
2429	1250	241	35	925
2485	1300	246	37	892
2548	1350	248	43	793
2608	1400	254	50	833
2666	1450	256	39	862
2724	1500	258	44	862
2772	1550	263	39	1041
2828	1600	266	45	892
2880	1650	267	41	961
2933	1700	271	41	943
2981	1750	271	39	1041
3040	1800	281	42	847
3107	1850	281	57	746
3159	1900	285	44	961
3208	1950	287	41	1020
3264	2000	293	47	892
3324	2050	294	49	833
3376	2100	296	45	961
3428	2150	301	43	961
3488	2200	301	50	833
3552	2250	306	52	781
3608	2300	310	42	892
3666	2350	310	49	862
3728	2400	316	50	806
3788	2450	324	50	833
3851	2500	325	53	793
3904	2550	326	43	943
3980	2600	338	64	657
4038	2650	338	48	862
4124	2700	344	72	581
4184	2750	344	47	833
4245	2800	354	49	819
4336	2850	354	76	549
4396	2900	358	51	833
4457	2950	358	46	819
4529	3000	364	51	694
4608	3050	364	56	632
4664	3100	372	46	892
4724	3150	372	52	833
4824	3200	373	90	500
4912	3250	374	69	568
4987	3300	378	60	666
5047	3350	381	52	833
5112	3400	382	57	769
5180	3450	382	56	735
5247	3500	382	55	746
5312	3550	390	52	769
5384	3600	392	61	694
5448	3650	393	54	781
5539	3700	393	82	549
5608	3750	394	53	724
5687	3800	401	63	632
5748	3850	405	53	819
5820	3900	405	58	694
5892	3950	409	62	694
5964	4000	409	62	694
6060	4050	409	74	520
6132	4100	413	56	694
6207	4150	413	66	666
6284	4200	413	60	649
6357	4250	414	52	684
6440	4300	414	61	602
6524	4350	414	71	595
6605	4400	417	67	617
6684	4450	418	56	632
6768	4500	418	66	595
6840	4550	418	60	694
6924	4600	418	71	595
7000	4650	418	66	657
7104	4700	418	83	480
7188	4750	424	67	595
7284	4800	424	74	520
7360	4850	425	63	657
7436	4900	425	65	657
7526	4950	425	67	555
7595	5000	425	60	724
7668	5050	425	53	684
7745	5100	425	59	649
7820	5150	426	61	666
7897	5200	433	62	649
7971	5250	435	53	675
8063	5300	435	66	543
8138	5350	435	64	666
8216	5400	436	67	641
8287	5450	440	56	704
8354	5500	441	54	746
8432	5550	442	57	641
8521	5600	442	72	561
8611	5650	443	68	555
8682	5700	446	57	704
8749	5750	447	56	746
8835	5800	447	66	581
8920	5850	447	68	588
9000	5900	449	69	625
9080	5950	449	71	625
9168	6000	449	77	568
9248	6050	453	71	625
9324	6100	454	66	657
9408	6150	454	73	595
9515	6200	454	97	467
9604	6250	454	78	561
9688	6300	454	75	595
9772	6350	455	72	595
9860	6400	455	76	568
10000	6450	455	118	357
10122	6500	455	111	409
10250	6550	456	118	390
10400	6600	456	133	333
10507	6650	456	87	467
10600	6700	459	77	537
10690	6750	459	75	555
10777	6800	459	76	574
10850	6850	459	62	684
10940	6900	459	65	555
11017	6950	459	62	649
11132	7000	464	84	434
11216	7050	468	72	595
11308	7100	468	77	543
11408	7150	468	91	500
11512	7200	468	86	480
11616	7250	468	95	480
11761	7300	468	131	344
11846	7350	468	75	588
11933	7400	475	77	574
12028	7450	482	69	526
12102	7500	482	64	675
12179	7550	482	65	649
12275	7600	482	77	520
12351	7650	482	65	657
12424	7700	482	64	684
12505	7750	482	66	617
12608	7800	489	82	485
12704	7850	495	76	520
12784	7900	497	72	625
12888	7950	497	87	480
12988	8000	498	92	500
13100	8050	498	92	446
13192	8100	499	81	543
13288	8150	499	83	520
13392	8200	499	90	480
13484	8250	508	80	543
13619	8300	520	126	370
13755	8350	520	128	367
13931	8400	520	156	284
14060	8450	523	120	387
14156	8500	523	85	520
14240	8550	523	75	595
14348	8600	529	93	462
14467	8650	531	110	420
14545	8700	534	67	641
14624	8750	541	69	632
