#Time(ms)	States	Instructions	GC Time	Speed(st/s)
437	50	18	56	0
686	100	37	41	200
780	150	55	33	531
858	200	62	32	641
922	250	79	28	781
983	300	109	28	819
1050	350	138	35	746
1134	400	146	38	595
1202	450	157	37	735
1270	500	171	39	735
1334	550	180	45	781
1410	600	194	46	657
1480	650	202	38	714
1558	700	207	50	641
1618	750	211	43	833
1699	800	214	50	617
1780	850	218	51	617
1845	900	221	42	769
1914	950	225	35	724
1970	1000	229	38	892
2034	1050	232	47	781
2102	1100	234	44	735
2158	1150	238	41	892
2213	1200	239	43	909
2274	1250	241	36	819
2343	1300	246	47	724
2414	1350	248	50	704
2466	1400	254	42	961
2530	1450	256	43	781
2582	1500	258	41	961
2634	1550	263	42	961
2693	1600	266	44	847
2750	1650	266	46	877
2806	1700	271	44	892
2866	1750	271	48	833
2922	1800	281	47	892
2974	1850	281	42	961
3030	1900	285	44	892
3102	1950	287	63	694
3179	2000	291	50	649
3236	2050	294	47	877
3302	2100	296	46	757
3370	2150	301	59	735
3434	2200	301	47	781
3494	2250	306	41	833
3548	2300	310	43	925
3614	2350	310	46	757
3682	2400	316	47	735
3736	2450	324	43	925
3793	2500	324	45	877
3854	2550	326	44	819
3946	2600	338	67	543
4006	2650	338	48	833
4070	2700	344	44	781
4138	2750	344	52	735
4234	2800	354	83	520
4303	2850	354	54	724
4370	2900	358	51	746
4438	2950	358	54	735
4566	3000	364	78	390
4634	3050	364	58	735
4694	3100	372	51	833
4753	3150	372	50	847
4822	3200	373	54	724
4882	3250	373	49	833
4954	3300	378	55	694
5051	3350	381	87	515
5126	3400	381	60	666
5198	3450	382	56	694
5266	3500	382	52	735
5342	3550	390	59	657
5422	3600	392	69	625
5494	3650	393	62	694
5570	3700	393	64	657
5635	3750	394	54	769
5750	3800	400	95	434
5858	3850	405	87	462
5938	3900	405	59	625
6006	3950	409	56	735
6078	4000	409	61	694
6146	4050	409	57	735
6222	4100	413	57	657
6318	4150	413	72	520
6400	4200	413	63	609
6474	4250	414	58	675
6558	4300	414	61	595
6635	4350	414	66	649
6731	4400	417	83	520
6807	4450	418	61	657
6898	4500	418	63	549
6970	4550	418	58	694
7058	4600	418	66	568
