#Time(ms)	States	Instructions	GC Time	Speed(st/s)
364	50	18	71	0
575	100	37	34	236
667	150	55	37	543
771	200	62	35	480
835	250	79	42	781
895	300	109	37	833
952	350	138	38	877
1035	400	146	41	602
1091	450	157	37	892
1167	500	171	47	657
1259	550	180	40	543
1319	600	194	31	833
1403	650	202	57	595
1475	700	207	49	694
1539	750	211	49	781
1613	800	214	45	675
1695	850	218	51	609
1755	900	221	46	833
1831	950	225	46	657
1907	1000	229	53	657
1981	1050	232	54	675
2059	1100	234	44	641
2123	1150	238	40	781
2194	1200	239	47	704
2247	1250	241	39	943
2303	1300	246	42	892
2364	1350	248	43	819
2423	1400	254	42	847
2500	1450	256	47	649
2554	1500	258	37	925
2607	1550	263	43	943
2667	1600	266	47	833
2723	1650	266	43	892
2779	1700	271	44	892
2839	1750	271	48	833
2891	1800	281	42	961
2939	1850	281	39	1041
2993	1900	285	40	925
3047	1950	287	44	925
3107	2000	291	49	833
3159	2050	294	41	961
3218	2100	296	49	847
3267	2150	301	41	1020
3339	2200	301	52	694
3415	2250	306	62	657
3477	2300	310	43	806
3529	2350	310	42	961
3599	2400	316	51	714
3651	2450	324	41	961
3734	2500	324	53	602
3798	2550	326	47	781
3877	2600	338	58	632
3947	2650	338	51	714
4019	2700	344	49	694
4087	2750	344	51	735
4151	2800	354	50	781
4231	2850	354	55	625
4295	2900	358	46	781
4363	2950	358	47	735
4431	3000	364	53	735
4495	3050	364	54	781
4556	3100	372	51	819
4619	3150	372	53	793
4691	3200	373	60	694
4768	3250	373	58	649
4851	3300	378	61	602
4919	3350	381	56	735
4987	3400	381	56	735
5057	3450	382	56	714
5135	3500	382	63	641
5207	3550	390	57	694
5287	3600	392	68	625
5351	3650	393	53	781
5431	3700	393	59	625
5531	3750	394	88	500
5651	3800	400	99	416
5747	3850	405	82	520
5855	3900	405	83	462
5935	3950	409	68	625
6009	4000	409	60	675
6087	4050	409	59	641
6199	4100	413	92	446
6268	4150	413	56	724
6355	4200	413	78	574
6427	4250	414	59	694
6507	4300	414	58	625
6583	4350	414	58	657
6663	4400	417	69	625
6739	4450	418	63	657
6842	4500	418	91	485
6926	4550	418	64	595
7015	4600	418	68	561
7099	4650	418	64	595
7183	4700	424	68	595
7251	4750	424	58	735
7335	4800	424	66	595
7419	4850	425	63	595
7487	4900	425	58	735
7575	4950	425	66	568
7703	5000	425	116	390
7779	5050	425	64	657
7863	5100	425	64	595
7935	5150	431	62	694
8028	5200	435	74	537
8111	5250	435	64	602
8187	5300	435	62	657
8271	5350	436	65	595
8370	5400	440	89	505
8459	5450	441	67	561
8547	5500	441	69	568
8626	5550	442	69	632
8711	5600	442	72	588
8837	5650	445	113	396
8931	5700	447	82	531
9011	5750	447	65	625
9099	5800	447	77	568
9191	5850	447	76	543
9291	5900	449	90	500
9378	5950	449	67	574
9465	6000	449	76	574
9556	6050	453	64	549
9655	6100	454	68	505
9746	6150	454	64	549
9849	6200	454	79	485
9939	6250	454	65	555
10013	6300	455	59	675
10115	6350	455	71	490
10219	6400	455	81	480
10311	6450	455	74	543
10422	6500	455	93	450
10503	6550	456	70	617
10607	6600	456	85	480
10695	6650	459	70	568
10791	6700	459	72	520
10875	6750	459	75	595
11041	6800	459	144	301
11147	6850	459	94	471
11231	6900	459	65	595
11316	6950	460	66	588
11427	7000	468	75	450
11512	7050	468	62	588
11615	7100	468	75	485
11699	7150	468	74	595
11799	7200	468	82	500
11919	7250	468	110	416
12011	7300	468	78	543
12095	7350	471	74	595
12215	7400	478	99	416
12299	7450	482	74	595
12403	7500	482	92	480
12499	7550	482	81	520
12599	7600	482	88	500
12691	7650	482	82	543
12828	7700	482	125	364
12976	7750	482	133	337
13135	7800	492	148	314
13239	7850	497	89	480
13323	7900	497	73	595
13410	7950	498	77	574
13507	8000	498	86	515
13606	8050	499	88	505
13695	8100	499	74	561
13787	8150	499	76	543
13882	8200	505	84	526
13966	8250	513	68	595
14063	8300	520	77	515
14155	8350	520	80	543
14255	8400	523	91	500
14347	8450	523	82	543
14447	8500	523	86	500
14531	8550	524	75	595
14651	8600	529	105	416
14743	8650	531	82	543
14831	8700	534	77	568
14923	8750	541	83	543
15086	8800	542	154	306
15237	8850	546	139	331
15383	8900	549	137	342
15515	8950	549	110	378
15617	9000	549	93	490
15703	9050	550	71	581
15811	9100	550	83	462
15903	9150	556	79	543
16025	9200	566	105	409
16108	9250	567	70	602
16196	9300	567	72	568
16295	9350	575	78	505
16399	9400	575	93	480
16495	9450	579	82	520
16643	9500	579	136	337
16739	9550	583	80	520
16843	9600	583	93	480
16951	9650	586	86	462
17075	9700	589	115	403
17160	9750	590	73	588
17263	9800	591	84	485
17343	9850	591	71	625
17436	9900	595	73	537
17520	9950	602	72	595
17622	10000	602	84	490
17731	10050	602	83	458
17847	10100	606	96	431
17959	10150	614	98	446
18064	10200	623	91	476
18178	10250	624	90	438
18299	10300	624	100	413
18411	10350	625	101	446
18554	10400	625	126	349
18679	10450	627	104	400
18799	10500	629	96	416
18911	10550	629	102	446
19040	10600	630	107	387
19124	10650	632	75	595
19223	10700	636	78	505
19315	10750	640	77	543
19410	10800	643	86	526
19503	10850	644	76	537
19592	10900	649	76	561
19680	10950	649	75	568
19782	11000	650	90	490
19880	11050	650	82	510
19969	11100	651	76	561
20065	11150	656	78	520
20167	11200	656	91	490
20279	11250	663	84	446
20375	11300	663	86	520
20503	11350	663	119	390
20635	11400	668	112	378
20767	11450	671	122	378
20887	11500	671	106	416
20995	11550	671	96	462
21106	11600	672	101	450
21198	11650	674	82	543
21290	11700	674	80	543
21391	11750	674	86	495
21494	11800	681	92	485
21586	11850	682	81	543
21676	11900	682	79	555
21767	11950	682	81	549
21871	12000	687	93	480
21958	12050	697	79	574
22051	12100	697	80	537
22155	12150	700	87	480
22261	12200	702	96	471
22376	12250	702	93	434
22490	12300	703	92	438
22585	12350	703	82	526
22691	12400	708	95	471
22788	12450	709	84	515
22890	12500	709	87	490
22988	12550	709	84	510
23094	12600	711	96	471
23188	12650	711	83	531
23287	12700	714	85	505
23381	12750	720	84	531
23487	12800	720	97	471
23587	12850	720	86	500
23681	12900	721	85	531
23780	12950	721	85	505
23890	13000	725	99	454
23988	13050	727	85	510
24083	13100	727	85	526
24201	13150	727	99	423
24316	13200	728	106	434
24423	13250	728	98	467
24544	13300	728	111	413
24654	13350	739	92	454
24775	13400	739	107	413
24879	13450	740	94	480
24999	13500	744	103	416
25111	13550	744	102	446
25251	13600	747	132	357
25375	13650	747	107	403
25491	13700	747	105	431
25603	13750	747	102	446
25827	13800	747	209	223
25970	13850	747	130	349
26075	13900	747	96	476
26191	13950	747	98	431
26339	14000	757	138	337
26455	14050	761	97	431
26564	14100	761	96	458
26714	14150	782	101	333
26839	14200	784	114	400
26947	14250	784	98	462
27055	14300	784	100	462
27187	14350	784	115	378
27315	14400	784	117	390
27506	14450	784	177	261
27623	14500	784	98	427
27743	14550	784	100	416
27867	14600	784	115	403
27983	14650	785	102	431
28115	14700	786	112	378
28243	14750	786	115	390
28375	14800	789	123	378
28499	14850	790	107	403
28615	14900	790	105	431
28727	14950	790	102	446
28867	15000	790	119	357
28987	15050	790	109	416
29178	15100	790	180	261
29315	15150	790	119	364
29450	15200	790	119	370
29559	15250	790	95	458
29663	15300	790	94	480
29799	15350	792	111	367
29959	15400	792	148	312
30074	15450	792	105	434
30199	15500	792	107	400
30324	15550	792	110	400
30462	15600	792	127	362
30591	15650	793	119	387
30715	15700	793	111	403
30835	15750	796	107	416
30967	15800	796	122	378
31083	15850	796	106	431
31295	15900	796	191	235
31431	15950	796	124	367
31563	16000	796	123	378
31689	16050	796	110	396
31806	16100	796	99	427
31931	16150	796	104	400
32058	16200	796	117	393
32175	16250	796	100	427
32283	16300	796	99	462
32390	16350	796	98	467
32536	16400	796	126	342
32663	16450	800	114	393
32783	16500	800	108	416
32899	16550	800	107	431
33047	16600	800	127	337
33167	16650	800	109	416
33288	16700	800	111	413
33415	16750	800	107	393
33571	16800	800	144	320
33771	16850	800	189	250
33970	16900	800	191	251
34107	16950	800	115	364
34351	17000	800	232	204
34561	17050	800	198	238
34687	17100	800	108	396
34911	17150	802	203	223
35151	17200	802	228	208
35359	17250	802	200	240
35575	17300	802	203	231
35783	17350	804	196	240
36031	17400	804	227	201
36244	17450	804	204	234
36379	17500	804	117	370
36594	17550	804	204	232
36747	17600	804	135	326
36973	17650	804	203	221
37107	17700	804	122	373
37333	17750	806	214	221
37475	17800	806	133	352
37707	17850	806	209	215
37839	17900	809	111	378
38058	17950	809	208	228
38207	18000	809	140	335
38439	18050	810	217	215
38563	18100	810	114	403
38780	18150	810	206	230
38927	18200	810	138	340
39155	18250	810	205	219
39307	18300	810	140	328
39475	18350	810	158	297
39729	18400	813	245	196
39959	18450	813	203	217
40181	18500	815	208	225
40405	18550	822	205	223
40667	18600	822	244	190
40895	18650	826	208	219
41131	18700	826	214	211
41348	18750	826	207	230
41602	18800	826	245	196
41831	18850	827	211	218
42072	18900	831	221	207
42297	18950	831	215	222
42544	19000	831	240	202
42707	19050	831	136	306
42863	19100	831	143	320
42991	19150	831	117	390
43135	19200	831	133	347
43283	19250	831	120	337
43423	19300	831	119	357
43567	19350	834	127	347
43711	19400	834	136	347
43867	19450	837	135	320
44003	19500	837	124	367
44155	19550	837	129	328
44423	19600	838	252	186
44647	19650	841	214	223
44807	19700	845	135	312
44943	19750	845	122	367
45088	19800	845	132	344
45207	19850	845	108	420
45344	19900	845	117	364
