#Time(ms)	States	Instructions	GC Time	Speed(st/s)
333	50	18	52	0
552	100	37	26	228
632	150	55	30	625
718	200	62	37	581
795	250	79	41	649
848	300	109	34	943
916	350	138	31	735
991	400	146	35	666
1048	450	157	33	877
1108	500	171	30	833
1204	550	180	36	520
1256	600	194	32	961
1320	650	202	42	781
1386	700	207	48	757
1442	750	211	44	892
1520	800	214	49	641
1594	850	218	52	675
1640	900	221	33	1086
1700	950	225	35	833
1772	1000	229	49	694
1832	1050	232	37	833
1900	1100	234	40	735
1960	1150	238	35	833
2024	1200	239	43	781
2080	1250	241	42	892
2136	1300	246	43	892
2200	1350	248	46	781
2247	1400	254	37	1063
2308	1450	256	41	819
2384	1500	258	48	657
2440	1550	263	41	892
2518	1600	266	58	641
2578	1650	266	42	833
2646	1700	271	55	735
2703	1750	271	43	877
2760	1800	281	47	877
2812	1850	281	42	961
2868	1900	285	46	892
2924	1950	287	47	892
2979	2000	291	45	909
3030	2050	294	39	980
3084	2100	296	46	925
3136	2150	301	42	961
3208	2200	301	52	694
3261	2250	306	40	943
3319	2300	310	41	862
3373	2350	310	43	925
3436	2400	316	46	793
3492	2450	324	45	892
3556	2500	324	52	781
3616	2550	326	48	833
3688	2600	338	51	694
3744	2650	338	45	892
3832	2700	344	57	568
3924	2750	344	74	543
3988	2800	354	51	781
4052	2850	354	49	781
4132	2900	358	58	625
4216	2950	358	72	595
4287	3000	364	56	704
4344	3050	364	48	877
4404	3100	372	51	833
4476	3150	372	63	694
4540	3200	373	53	781
4608	3250	373	52	735
4687	3300	378	62	632
4756	3350	381	56	724
4864	3400	381	98	462
4929	3450	382	53	769
4992	3500	382	49	793
5068	3550	390	53	657
5140	3600	392	62	694
5227	3650	393	78	574
5301	3700	393	52	675
5365	3750	394	45	781
5455	3800	400	61	555
5517	3850	405	47	806
5604	3900	405	57	574
5676	3950	409	57	694
5768	4000	409	72	543
5844	4050	409	61	657
5924	4100	413	66	625
5996	4150	413	61	694
6080	4200	413	68	595
6156	4250	414	62	657
6274	4300	414	97	423
6382	4350	414	97	462
6506	4400	417	109	403
6612	4450	418	93	471
6684	4500	418	61	694
6756	4550	418	61	694
6836	4600	418	67	625
6908	4650	418	61	694
7005	4700	424	64	515
7076	4750	424	58	704
7164	4800	424	69	568
7248	4850	425	66	595
7320	4900	425	63	694
7408	4950	425	71	568
7488	5000	425	69	625
7560	5050	425	60	694
7636	5100	425	64	657
7720	5150	431	74	595
7812	5200	435	70	543
7896	5250	435	68	595
7989	5300	435	82	537
8066	5350	436	62	649
8149	5400	440	69	602
8240	5450	441	67	549
8316	5500	441	65	657
8416	5550	442	90	500
8507	5600	442	74	549
8584	5650	445	67	649
8669	5700	447	62	588
8747	5750	447	60	641
8825	5800	447	66	641
8917	5850	447	63	543
8988	5900	449	57	704
9072	5950	449	60	595
9171	6000	449	70	505
9245	6050	453	59	675
9315	6100	454	58	714
9409	6150	454	63	531
9486	6200	454	67	649
9559	6250	454	59	684
9630	6300	455	60	704
9703	6350	455	61	684
9795	6400	455	71	543
9884	6450	455	63	561
9968	6500	455	61	595
10046	6550	456	61	641
10132	6600	456	73	581
10211	6650	459	60	632
10292	6700	459	62	617
10362	6750	459	61	714
10446	6800	459	72	595
10524	6850	459	63	641
10601	6900	459	62	649
10699	6950	460	75	510
10818	7000	468	76	420
10901	7050	468	62	602
10999	7100	468	75	510
11080	7150	468	71	617
11213	7200	468	110	375
11285	7250	468	63	694
11368	7300	468	66	602
11442	7350	469	64	675
11536	7400	478	75	531
11637	7450	482	82	495
11714	7500	482	64	649
11794	7550	482	65	625
11881	7600	482	76	574
11958	7650	482	65	649
12045	7700	482	66	574
12122	7750	482	66	649
12211	7800	489	76	561
12288	7850	497	66	649
12371	7900	497	66	602
12476	7950	498	78	476
12572	8000	498	86	520
12696	8050	499	107	403
12780	8100	499	74	595
12865	8150	499	69	588
12952	8200	500	77	574
13056	8250	512	75	480
13148	8300	520	82	543
13232	8350	520	74	595
13348	8400	522	105	431
13432	8450	523	75	595
13540	8500	523	91	462
13636	8550	523	85	520
13736	8600	529	88	500
13821	8650	531	75	588
13912	8700	534	82	549
14060	8750	541	137	337
14224	8800	541	156	304
14373	8850	544	132	335
14504	8900	548	122	381
14596	8950	549	81	543
14702	9000	549	87	471
14792	9050	550	75	555
14884	9100	550	80	543
14972	9150	552	78	568
15100	9200	566	107	390
15247	9250	566	137	340
15364	9300	567	98	427
15464	9350	573	83	500
15592	9400	575	119	390
15740	9450	577	136	337
15832	9500	579	83	543
15920	9550	579	73	568
16016	9600	583	82	520
16096	9650	586	70	625
16183	9700	589	75	574
16264	9750	589	72	617
16362	9800	590	82	510
16443	9850	591	71	617
16540	9900	591	78	515
16631	9950	595	74	549
16729	10000	602	83	510
16811	10050	602	72	609
16916	10100	602	85	476
17025	10150	606	89	458
17144	10200	614	95	420
17256	10250	623	84	446
17364	10300	624	87	462
17484	10350	624	95	416
17624	10400	624	117	357
17720	10450	625	85	520
17832	10500	625	95	446
17936	10550	629	92	480
18038	10600	629	93	490
18152	10650	630	94	438
18309	10700	632	146	318
18466	10750	636	148	318
18658	10800	640	170	260
18764	10850	643	87	471
